"id","sentiment"
"9359_3",0.127428060965
"3831_9",0.994478480869
"10962_7",0.90968731486
"1500_9",0.594871949069
"11470_10",0.93749604086
"11843_3",0.113806764898
"11200_4",0.753949726945
"1067_1",0.0438788813984
"3333_1",0.0574892739479
"4487_4",0.946641030581
"6428_1",0.0633005778493
"575_7",0.19887049953
"10904_9",0.704725917682
"11821_2",0.522737987743
"11605_1",0.014521295466
"1111_7",0.587250863152
"10295_1",0.389183177503
"1146_4",0.0340649198545
"2405_9",0.452235263441
"11081_10",0.840665368088
"2201_10",0.967150910828
"4844_1",0.00780964760603
"11007_8",0.95298865148
"6535_7",0.927179338717
"2653_4",0.0647217712804
"8245_10",0.708114966503
"9951_8",0.966673630169
"6133_8",0.166055528649
"10006_2",0.0120393320929
"7350_1",0.502475091806
"4509_9",0.958629428806
"948_1",0.00781634327245
"3987_1",0.155732597029
"2947_10",0.162489290215
"6041_3",0.00172281749378
"2946_1",0.0401624424386
"11967_4",0.00710679695271
"1185_10",0.979791146103
"10323_2",0.438426226205
"11706_2",0.00166628449047
"3663_1",0.0556231248375
"5602_10",0.962611331918
"4870_10",0.689881859523
"1994_1",0.0268241107131
"10807_7",0.958061104492
"6871_3",0.898439161388
"1175_2",0.00438689107285
"10919_7",0.806614495016
"8127_10",0.821082956704
"12497_4",0.260135583846
"3274_1",0.65604507046
"2568_3",0.122415202937
"840_2",0.0310313971799
"5626_10",0.984352181432
"7561_10",0.970735903622
"4600_3",0.178488804667
"3324_9",0.484645370552
"8899_7",0.898533402196
"5592_8",0.590371863481
"12483_4",0.016142726723
"7874_1",0.00444987681653
"5878_10",0.879994210281
"4303_9",0.765431761164
"9421_1",0.260464023687
"10269_4",0.252385989466
"10615_2",0.114826981249
"2634_10",0.985212658024
"7522_1",0.0482791739153
"9289_10",0.63328967939
"4636_10",0.617953585998
"1241_7",0.333876128246
"9458_9",0.756685014385
"11690_10",0.977384473612
"7176_4",0.539740012093
"6212_10",0.908902345046
"6319_1",0.0623678202312
"5229_3",0.288245036943
"466_9",0.984994648644
"8693_2",0.263290198087
"2952_10",0.930675441423
"1128_1",0.0771500361817
"3975_10",0.840661325104
"11365_10",0.823870977602
"2074_9",0.928886664116
"9768_10",0.970272964642
"4895_1",0.340303827069
"5726_10",0.969682087683
"9993_10",0.973336699217
"11319_2",0.427408575693
"10561_2",0.332759296214
"5455_8",0.945796835141
"10684_3",0.170736618266
"3652_3",0.0863670932898
"7825_1",0.11957153474
"8806_1",0.120113496222
"275_10",0.892586966343
"2246_1",0.106377903094
"11968_2",0.00855893442155
"2528_1",0.661606862631
"8491_8",0.5427220623
"13_1",0.537181673503
"4530_8",0.640517884992
"5207_3",0.0373976310421
"11648_10",0.828050379978
"8260_1",0.177957571003
"10730_10",0.650971124434
"10402_3",0.41492569775
"8077_1",0.00795169865538
"8598_8",0.886620813226
"2809_3",0.00870987402952
"12490_10",0.963662106985
"1447_9",0.890237365159
"1605_3",0.578649710431
"2311_4",0.0583769807461
"3235_9",0.766847275809
"5725_10",0.86058112361
"9025_10",0.982279711294
"6049_9",0.809074981591
"4803_10",0.993417326246
"191_9",0.996332629692
"420_3",0.647551503373
"5238_2",0.0291975604708
"1280_9",0.972636799049
"9408_4",0.122142456168
"819_1",0.00397328646857
"1656_4",0.0750241221455
"9964_3",0.259268140848
"10404_4",0.813158401709
"12369_10",0.981052228212
"6423_1",0.092720675902
"9942_8",0.475368563667
"1519_1",0.110781154347
"100_10",0.93529359065
"3216_10",0.740156689583
"3909_10",0.36756124667
"5034_7",0.975197158877
"14_8",0.993172681402
"5891_3",0.103746639717
"8496_10",0.997377272436
"7429_1",0.0750874549504
"9457_1",0.067327247722
"9602_8",0.954775071862
"4198_1",0.118628392881
"154_2",0.303078499819
"5070_2",0.0635314633886
"4207_8",0.644454995483
"7758_8",0.861824515159
"4439_9",0.907555614555
"12042_1",0.00728002233457
"7244_1",0.0129247830089
"6854_1",0.074317939234
"11932_10",0.942466739566
"4151_10",0.898549302692
"7265_1",0.0245043931683
"10272_7",0.972018388484
"4256_4",0.308163999206
"1225_7",0.865836675979
"956_10",0.943786142929
"6389_2",0.0445636742927
"1365_4",0.150617285401
"4752_7",0.693589222643
"276_10",0.988751571772
"8766_9",0.815155168522
"11225_10",0.935345728804
"6920_1",0.0304317138199
"11536_1",0.00080497670671
"1923_9",0.877396730098
"11460_10",0.602088648102
"10054_7",0.794841822123
"10845_1",0.0101951352173
"10231_4",0.568789187019
"9430_8",0.684501332849
"3226_2",0.053437419277
"4298_3",0.0869267191549
"10635_4",0.0980458295933
"10567_4",0.0392504325599
"5460_10",0.942040156821
"7310_7",0.776369319577
"10330_2",0.00793253537034
"5151_9",0.976862741462
"11_3",0.675078965161
"1448_8",0.399129570572
"10130_8",0.707236283098
"2199_3",0.025193722796
"1761_10",0.898166058047
"2782_1",0.0333761479926
"7618_10",0.932656656416
"85_10",0.784322807489
"5730_3",0.0379648561915
"3641_1",0.202287169646
"8190_9",0.983295889552
"9533_10",0.99002260274
"9508_1",0.0201950374228
"237_8",0.968436644177
"3981_7",0.688104111325
"7194_9",0.799670303516
"10584_8",0.352236096499
"248_2",0.0169296013356
"8358_4",0.0364045290327
"1218_1",0.0229226542213
"4191_10",0.0459242807199
"3090_8",0.911388980193
"11923_2",0.178882118708
"1640_8",0.784876975305
"9972_3",0.135261585221
"11818_4",0.646720599067
"4350_10",0.972767856575
"877_10",0.549016957757
"10017_8",0.896028382316
"7975_10",0.972684622168
"8436_1",0.0909977593987
"6024_7",0.655761510537
"3112_1",0.0552958723529
"951_10",0.898505801979
"1622_1",0.0270910225383
"191_3",0.416223841338
"5669_1",0.024244215981
"1891_4",0.19922875449
"12173_9",0.640630047622
"7887_7",0.794040696306
"3256_10",0.308071244608
"5419_1",0.0047279312943
"7635_1",0.032727136393
"8297_2",0.075123931196
"7137_8",0.628536441158
"7562_3",0.124745877801
"9944_1",0.00540820124371
"4288_1",0.0014309098398
"8087_1",0.330990680511
"4771_10",0.885259371039
"10482_10",0.886625475212
"5324_10",0.983464766528
"3080_1",0.226119133127
"10923_7",0.68798712733
"1753_7",0.953348824057
"317_10",0.86896809114
"12474_8",0.787439634044
"773_8",0.940522487686
"388_1",0.273372932773
"12141_2",0.333209292589
"5667_1",0.602962477218
"1071_9",0.97386302601
"2897_10",0.936636878759
"9481_4",0.394889022801
"12025_1",0.0212172914484
"8879_7",0.578571232441
"5683_1",0.0334695135345
"7026_1",0.0168215964788
"2439_1",0.119401839141
"3631_7",0.813383207314
"1650_9",0.677906133608
"5378_7",0.996397341238
"9745_1",0.000718812800707
"11563_8",0.441772585425
"299_8",0.947073811517
"9471_2",0.394136111292
"1866_1",0.0818952479829
"2639_4",0.228272260708
"5122_1",0.148874274504
"12341_7",0.581645359516
"2936_8",0.952572715295
"8647_10",0.874761595413
"4255_9",0.917390030316
"7262_8",0.205219787883
"8413_10",0.676230390257
"10080_1",0.124766683113
"3973_1",0.587774194829
"8752_9",0.972447816433
"4018_2",0.104123868118
"7669_1",0.036343309383
"10421_4",0.0383774595629
"7854_8",0.778337558967
"162_8",0.256163899166
"11614_9",0.856481770331
"11343_8",0.944077566374
"1708_7",0.278728058529
"7115_4",0.805415119928
"10498_10",0.297198719074
"2944_8",0.865812431301
"10474_3",0.164584977602
"1263_1",0.0297272707802
"1693_4",0.7162345383
"9600_9",0.761664127352
"11173_2",0.137318672415
"3961_2",0.289668805809
"8011_1",0.404260779856
"7386_8",0.525905661219
"8787_8",0.819859821192
"12349_9",0.852291310749
"1776_4",0.176639774926
"5885_4",0.886407410674
"220_4",0.0785368863828
"5547_8",0.965695227993
"2853_1",0.162808396831
"2157_2",0.183827222324
"11667_2",0.302305175255
"194_7",0.893987991736
"1633_1",0.00657852794389
"6897_2",0.0203848578113
"11568_2",0.163529054964
"9219_1",0.321338884287
"477_8",0.902879693357
"8980_3",0.686831511741
"4612_10",0.678385610632
"8030_10",0.970872630851
"1846_8",0.998346662603
"2786_8",0.89163087535
"2634_1",0.0438366075879
"3110_8",0.898809210764
"11587_8",0.635808703207
"11262_8",0.922620253018
"5680_7",0.464468309429
"4583_4",0.263365454837
"1451_1",0.0163718717851
"4244_4",0.0226567421612
"6176_4",0.0110390693391
"8851_10",0.960538922188
"908_9",0.984602705582
"7494_9",0.334979238064
"8061_3",0.0754393598341
"789_1",0.27864904845
"2374_7",0.725146099256
"11225_3",0.00947037595159
"4467_4",0.0457052098623
"8516_10",0.427524616151
"4121_10",0.934342099506
"10267_7",0.595636481025
"6040_8",0.83078995131
"8338_7",0.85005150425
"2903_7",0.965490861915
"6662_9",0.931908604742
"5333_10",0.955180756359
"7470_4",0.173918446861
"8813_1",0.224731126485
"4514_3",0.775315210532
"9584_7",0.104629208867
"11706_8",0.976919786671
"11538_8",0.684574046098
"4210_1",0.000323447335125
"8984_1",0.0174875386168
"3431_4",0.0433052344687
"4973_10",0.93312659321
"12260_1",0.00441873611214
"4267_10",0.910693383729
"9906_9",0.946371509525
"670_7",0.873420682476
"6270_3",0.0204903805452
"5164_4",0.0583282284594
"9741_2",0.0426729134828
"3761_8",0.539104025875
"2651_2",0.176154833053
"7448_10",0.941546029118
"7184_9",0.975651654615
"1313_9",0.8340954517
"10654_8",0.953688819738
"7151_1",0.0188165338277
"2320_10",0.803690808177
"12033_7",0.319474068756
"6429_1",0.00498336249824
"1420_4",0.888369054032
"3002_7",0.634837209724
"1299_1",0.0210900753789
"7897_9",0.989058575111
"1529_4",0.0117289460713
"9760_2",0.197766767123
"11318_1",0.0399794241949
"2217_3",0.0765382637247
"11641_2",0.0978229562606
"7238_10",0.922186773014
"7710_8",0.900724161957
"12011_8",0.691585665455
"4495_7",0.931987815913
"11144_4",0.345437459191
"5625_2",0.0357074580969
"2926_7",0.257675414918
"8538_8",0.670653861422
"8875_10",0.914088284144
"10881_10",0.963611027196
"1662_7",0.794083390534
"4560_9",0.93230089996
"6714_4",0.0733812423313
"9059_10",0.853572076725
"6631_10",0.779482880861
"8520_1",0.0105001172271
"918_4",0.564984067208
"3102_10",0.685882355655
"3611_2",0.0903310117298
"8434_10",0.91863349753
"681_7",0.990691481108
"7386_4",0.0179326535478
"7566_9",0.133092292042
"10110_10",0.867349997369
"10486_10",0.979252074478
"1492_3",0.660108111773
"11823_1",0.0438116720497
"2331_9",0.91181846086
"2200_2",0.0444387092219
"9547_1",0.0303793736047
"785_2",0.014795052161
"5101_4",0.116113605353
"5657_10",0.709024500727
"6902_7",0.456789497518
"1490_9",0.940779677627
"7148_9",0.868723791938
"7387_8",0.609969682591
"8277_9",0.948279880319
"6912_7",0.918686387812
"170_2",0.751838734848
"7702_10",0.992310507913
"4393_3",0.0230600602027
"2608_3",0.907867099348
"4931_8",0.981556905351
"10589_10",0.767935756974
"8623_4",0.0362431805482
"6057_2",0.0318640347891
"2704_9",0.974760587137
"1790_2",0.448463310124
"12370_1",0.00485270896966
"159_1",0.00864126470408
"343_9",0.992923904225
"2128_9",0.948654326851
"11181_8",0.921615104458
"11775_10",0.963746824676
"3514_10",0.781606530058
"6993_2",0.0131201780844
"2866_9",0.724816299329
"1000_9",0.921224231053
"11772_7",0.391169851238
"3355_9",0.417643622525
"8519_8",0.755621008382
"7879_3",0.291857399759
"4332_10",0.815986173369
"5403_1",0.0172050830127
"1514_7",0.106962691736
"7904_1",0.0254764678815
"10550_2",0.319901948736
"11442_10",0.949002306662
"2821_3",0.190392272787
"5766_1",0.00662673671079
"8061_9",0.967644508115
"2166_1",0.017612620227
"6206_1",0.0413385758166
"11124_2",0.0948368679935
"7625_10",0.771685876222
"90_9",0.483506781592
"7959_10",0.933171926941
"7029_10",0.870871279442
"779_8",0.989839154707
"1101_4",0.0511796427087
"11189_4",0.0443711339949
"9790_4",0.047580079672
"10861_1",0.075561593367
"5902_2",0.259148417371
"9545_10",0.572460595959
"3730_1",0.000581811024948
"4951_9",0.861976907012
"3295_1",0.0337165784714
"9495_2",0.242060440243
"2876_1",0.765018936832
"2796_1",0.0378336933867
"10338_3",0.330848998505
"10913_7",0.585372311369
"4685_2",0.00946960991963
"11586_1",0.158266661709
"4904_7",0.627174070327
"7110_7",0.929296211057
"2086_4",0.235616340519
"7372_7",0.690157526878
"135_9",0.906637386068
"7038_3",0.820127056219
"1119_2",0.114715246762
"5057_8",0.593521766769
"3479_10",0.994268560192
"6489_8",0.985628424509
"4910_8",0.895395379446
"5979_10",0.691230810791
"11304_1",0.0803442617163
"2102_9",0.97667679457
"8048_1",0.00769754105001
"12153_7",0.743175825402
"4832_8",0.901244392506
"3079_9",0.903856054523
"8254_2",0.0233640606808
"7981_7",0.938717955515
"611_1",0.460288767597
"307_10",0.72630996012
"8861_3",0.0625366403633
"4635_4",0.62577907713
"6197_7",0.795982498129
"6739_3",0.119461874741
"8588_9",0.801138289818
"8461_7",0.487057038542
"10089_1",0.0603661751297
"2609_7",0.286888277794
"1418_3",0.384280616071
"2661_10",0.88547647597
"1253_9",0.843171904979
"8815_9",0.766901466917
"9867_8",0.892667550116
"2155_1",0.066801707497
"12259_4",0.082794415061
"11224_3",0.514618138328
"4781_1",0.0109188394912
"4354_9",0.98563796472
"9629_9",0.52455486947
"3629_9",0.940292348751
"6445_10",0.972626324277
"9526_10",0.955049708311
"5138_2",0.0218021798042
"349_10",0.886341886486
"2099_7",0.774039976724
"4411_1",0.497300199392
"8127_3",0.0928415815378
"5225_8",0.867201996631
"7970_3",0.0239437512873
"5688_7",0.539484058277
"12099_3",0.429436739103
"6020_4",0.291887398489
"3892_8",0.908614747088
"2098_8",0.919227747759
"4851_7",0.964766731573
"10967_10",0.586814231857
"6230_4",0.260556245347
"2211_2",0.0123754869522
"11978_10",0.911368312282
"8802_1",0.0664168979655
"11010_3",0.00319398473892
"10083_2",0.59552673588
"5588_10",0.270655106822
"958_10",0.329729695092
"6771_4",0.276940227793
"6767_9",0.865841571774
"7302_10",0.939387126949
"5324_3",0.030714579963
"7737_10",0.987803499629
"8603_10",0.874826471629
"3029_7",0.963644205946
"8640_2",0.0306906612232
"2139_1",0.00256484392383
"6305_10",0.981080867033
"6884_7",0.857202725011
"5534_8",0.701108280496
"7619_8",0.944538378253
"10057_8",0.553205680991
"972_7",0.96004044946
"6245_8",0.916398111337
"6627_7",0.940509502905
"3621_10",0.320545451179
"2290_4",0.875053072619
"24_4",0.202218720524
"5689_1",0.0057562819221
"6497_4",0.1047221536
"12405_4",0.655481872528
"11720_7",0.976866888231
"10088_1",0.0284711137925
"9258_9",0.995785757974
"354_4",0.743145188595
"4770_10",0.95333131657
"1035_3",0.2089825719
"739_1",0.00965592014302
"6267_7",0.880390539023
"1562_8",0.924457926029
"1438_1",0.0138050567105
"281_8",0.98289244535
"1818_1",0.47398287773
"3943_3",0.117537311881
"8116_4",0.692370586319
"6984_1",0.0326522059591
"5330_4",0.00497701855388
"8821_8",0.937532128055
"10484_10",0.985816267927
"1886_4",0.0562094628989
"7943_2",0.424988511159
"6438_7",0.959131698204
"8931_10",0.742738884447
"10538_10",0.613868706452
"534_10",0.964543886446
"7329_2",0.0256575261567
"6614_2",0.805155808231
"710_10",0.951657498041
"3120_4",0.0966069461085
"9046_1",0.100870576498
"5638_2",0.067057626647
"2455_4",0.215371074315
"2652_3",0.31460502319
"11006_4",0.335501680516
"5065_3",0.0187739785421
"9805_10",0.882235965919
"7092_8",0.986493032467
"1735_10",0.894303632567
"3609_1",0.0205421989201
"1201_10",0.915910007869
"11024_9",0.97484499648
"3807_10",0.887205315557
"4483_10",0.584439914367
"4510_7",0.952311298555
"8037_1",0.130570042309
"1760_1",0.0527958830768
"133_8",0.76043701698
"9039_8",0.90805575984
"8462_4",0.420024249654
"2468_10",0.930549966584
"7684_3",0.00770291351973
"10350_9",0.932668709848
"1199_10",0.994246272418
"8560_1",0.0141836478709
"6405_3",0.00528318189637
"1295_1",0.0206667328218
"6420_1",0.0314300017208
"12183_9",0.875074213939
"11619_1",0.0123757020601
"1415_9",0.88716471925
"9414_1",0.0176215904078
"7640_4",0.260999125402
"9211_9",0.911435010573
"557_9",0.965867778052
"4501_9",0.860833368275
"8711_10",0.380701174072
"2402_1",0.646409833945
"4586_10",0.751140891362
"176_3",0.0946157220054
"3545_1",0.057129450964
"8932_1",0.000684986856691
"5829_10",0.97801089199
"3409_10",0.983396128762
"3636_3",0.611969416481
"12048_7",0.562384005731
"10468_10",0.981983921313
"11546_10",0.645396769986
"9444_10",0.981742385651
"6275_1",0.0298458319314
"152_4",0.693656482849
"4767_9",0.878126957324
"6751_1",0.021447028142
"10245_4",0.114126456275
"5407_8",0.847661744848
"1923_1",0.302758141894
"515_9",0.522569534177
"9988_1",0.0908121481445
"5928_8",0.971112487985
"10163_4",0.242607987019
"7969_10",0.663118400189
"1494_4",0.254406720309
"11211_10",0.915506711859
"1957_1",0.00343455554313
"8484_7",0.577031872668
"848_2",0.0309868388405
"5177_1",0.183721361651
"10667_10",0.871571762814
"3075_1",0.0687717389406
"9443_10",0.281849939988
"1572_8",0.966646407614
"11285_8",0.179085854696
"3125_1",0.398837930177
"9265_9",0.831127147203
"4072_1",0.383939517587
"6390_2",0.0555643263698
"6496_4",0.520929781397
"8766_2",0.00403824275764
"7787_10",0.935922871288
"5897_10",0.991456517512
"9027_1",0.160394698069
"1538_2",0.0323288923555
"1220_3",0.0315185014032
"8600_3",0.149011612657
"11432_2",0.15584834551
"1424_4",0.125049237504
"7344_10",0.854175834042
"10842_1",0.21463318448
"10332_10",0.924140026354
"4340_4",0.103275855322
"4868_4",0.0693579926018
"11216_9",0.799191170939
"12027_10",0.763959558704
"6785_7",0.83426938649
"8773_8",0.974756663333
"8119_4",0.301919860069
"10138_10",0.876451591251
"7197_2",0.00144728091709
"1536_3",0.153677012293
"9981_7",0.561316531169
"4753_1",0.295053082305
"2795_7",0.0144964270212
"6672_4",0.0898518695155
"10805_7",0.927989275517
"5866_1",0.0159432494506
"570_1",0.00511128274698
"11965_8",0.866970289541
"3288_1",0.18354610181
"8135_1",0.262342279486
"10094_9",0.908758403774
"5845_10",0.972572591677
"3570_8",0.209704431315
"1240_1",0.058321988851
"231_1",0.0859277406511
"10628_9",0.690971936597
"3536_1",0.00762721857602
"1852_10",0.903017047223
"8202_7",0.767388404666
"5907_7",0.828735347174
"1759_10",0.931826978811
"4492_10",0.910421526272
"4844_7",0.242448164472
"3189_10",0.897255848473
"3403_10",0.912799835148
"5874_2",0.00627262099928
"7809_10",0.953654105436
"3632_9",0.877835540507
"11767_2",0.851446144
"9925_3",0.734673986644
"4218_1",0.769686561214
"12036_7",0.567009995514
